aX,aY,aZ,gX,gY,gZ
-1.813,-0.474,4.000,-203.674,-92.285,139.832
-1.478,0.865,4.000,-185.242,71.777,35.400
-0.418,-0.395,3.021,-177.124,133.240,-73.181
-0.062,-0.704,2.374,-140.381,157.166,-94.971
0.137,-0.251,1.656,-0.366,215.942,4.211
0.410,0.718,0.299,15.198,232.910,22.278
0.538,0.691,-0.204,-26.184,224.487,12.817
0.619,0.563,-0.359,-153.320,141.357,-8.057
0.633,0.466,-0.186,-189.880,102.661,-7.507
0.557,0.384,0.255,-190.796,82.886,-0.732
0.517,0.472,0.267,-167.175,75.562,10.071
0.483,0.629,0.229,-126.648,56.274,21.729
0.468,0.877,0.220,-146.179,42.603,16.235
0.475,0.870,0.198,-204.590,28.259,6.836
0.475,0.828,0.213,-374.573,-8.057,-0.793
0.465,0.777,0.282,-427.368,-18.066,2.625
0.434,0.841,0.271,-436.279,-19.104,9.460
0.428,0.947,0.169,-391.968,-15.747,11.597
0.440,0.955,0.018,-209.229,-10.193,-8.545
0.492,0.819,-0.248,-140.503,-15.320,-15.137
0.489,0.782,-0.265,-94.360,-27.710,-14.832
0.468,0.782,-0.182,-53.650,-57.800,-6.836
0.445,0.768,-0.034,-34.180,-63.416,-5.493
0.409,0.746,0.121,-6.042,-61.035,-4.150
0.390,0.746,0.091,20.264,-56.946,-3.052
0.374,0.722,0.065,55.969,-63.416,-2.991
0.359,0.673,0.139,68.787,-72.754,-1.831
0.357,0.669,0.228,74.890,-81.543,-1.038
0.357,0.674,0.304,72.510,-86.304,-3.174
0.358,0.684,0.348,61.707,-84.839,-5.005
0.364,0.658,0.438,52.246,-83.008,-7.019
0.366,0.638,0.442,48.950,-79.895,-8.850
0.365,0.628,0.393,34.058,-76.843,-9.949
0.367,0.585,0.352,23.499,-81.055,-10.071
0.370,0.547,0.406,19.470,-86.548,-9.338
0.370,0.520,0.493,34.973,-90.149,-3.113
0.363,0.520,0.586,40.710,-85.449,1.343
0.332,0.623,0.647,40.100,-77.454,4.639
0.322,0.672,0.592,36.438,-69.458,5.005
0.322,0.696,0.523,21.545,-64.575,-0.244
0.325,0.697,0.491,7.263,-67.322,-2.441
0.331,0.670,0.501,-5.493,-69.946,-3.601
0.342,0.630,0.517,-5.310,-72.693,-0.549
0.354,0.608,0.538,6.958,-72.144,3.418
0.360,0.612,0.600,20.386,-69.641,7.202
0.352,0.631,0.606,29.175,-65.552,10.193
0.337,0.661,0.586,21.606,-61.340,12.756
0.304,0.672,0.564,8.118,-63.416,12.146
0.293,0.641,0.586,-4.028,-66.528,12.085
0.286,0.617,0.615,-5.798,-68.604,16.479
0.283,0.599,0.644,1.465,-67.627,19.470
0.281,0.587,0.693,8.240,-65.002,22.461
0.278,0.589,0.673,12.207,-61.096,25.208
0.271,0.603,0.662,6.226,-58.472,30.029
0.233,0.668,0.672,0.610,-58.594,31.372
0.211,0.701,0.668,-2.014,-58.472,31.372
0.192,0.718,0.677,-1.282,-57.129,30.334
